,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
375,15,27.1,0.1,0.6,270.0,99,1000.3,0.1,1.4,32.1,1.0,1371.3,1835.7,421.0,77.7,397.8,462.7,519.2,142.6,257.6,52.8,50.6,0.0,0.0,301.9,61.3,741.8,34.5,134.4,66.7,18.1,66.3,86.4,67.4,123.5,2394.4,336.4,1000.4,296.9,153.6,152.7,88.2,80.0,190.1,313.4,32.3,503.2,26.7,107.9,38.9,38.3,24.7,27.5,30.6,20.0,46.2,16.8,62.8,18.9,3050.5,2378.05,752.35
376,16,27.4,0.0,1.2,200.0,98,1000.4,0.3,1.54,32.2,1.0,1376.3,1820.4,421.0,86.9,396.4,465.3,472.9,153.8,257.6,48.6,57.2,0.0,0.0,292.8,67.6,740.8,35.4,134.3,68.1,20.0,68.0,96.8,68.2,127.7,2394.3,342.4,1008.5,282.2,145.3,158.4,78.0,85.8,191.7,316.9,29.8,490.3,29.2,115.0,31.2,57.9,26.4,30.0,28.4,42.2,58.8,14.7,63.3,18.9,3025.3999999999996,2386.55,758.85
377,17,26.8,0.0,1.8,230.0,98,1000.3,0.6,1.46,31.1,1.0,1406.4,1847.2,411.4,112.0,392.0,467.9,482.3,145.5,273.4,38.4,51.2,0.0,0.0,314.6,78.3,728.5,35.7,133.8,72.2,20.0,65.5,81.6,67.9,132.9,2395.7,347.1,977.0,274.8,162.5,120.0,78.7,97.0,192.7,307.1,27.6,477.5,31.4,106.9,37.7,38.4,31.1,48.2,35.7,38.1,46.8,14.9,66.5,18.4,3053.8999999999996,2391.6,776.45
378,18,29.0,0.0,1.6,270.0,91,1000.1,0.6,1.2,30.5,1.0,1382.0,1933.6,423.1,116.7,388.8,471.3,541.9,147.5,291.4,37.6,54.5,0.0,0.0,343.9,67.1,713.4,36.0,131.5,68.2,16.2,73.4,87.8,60.6,130.4,2336.8,330.7,1017.5,272.3,159.7,109.9,78.4,94.2,185.7,296.3,30.2,498.7,30.2,111.0,40.4,49.2,27.1,41.5,26.8,31.0,47.0,14.3,66.5,19.3,3092.05,2431.6,771.8499999999999
379,19,26.8,0.0,2.1,230.0,99,1000.7,0.1,0.38,28.4,1.0,1421.0,1911.3,459.9,109.1,403.3,464.2,505.9,191.9,270.5,41.3,49.8,0.0,0.0,348.4,68.2,743.9,33.6,130.5,69.5,23.2,72.5,141.2,64.2,129.2,2316.8,0.0,1017.5,278.3,153.7,81.6,73.1,103.5,183.4,290.8,26.5,488.4,31.8,102.3,31.5,52.6,35.7,20.8,40.6,19.5,47.2,13.8,56.8,18.1,3085.3,2418.8500000000004,781.3000000000001
380,20,25.4,1.2,1.9,200.0,99,1001.5,0.0,0.08,26.9,1.0,1398.8,1888.8,445.3,109.3,395.8,455.6,551.3,180.0,266.0,30.0,50.2,0.0,0.0,329.8,74.2,734.0,33.2,129.8,66.8,15.3,69.1,123.0,64.7,137.8,2259.2,0.0,953.0,259.4,156.4,70.0,78.2,102.9,176.2,297.9,25.7,471.8,33.3,102.4,24.2,37.9,42.1,24.3,34.7,19.1,60.3,11.9,59.2,18.9,3018.3999999999996,2375.25,773.4
381,21,24.3,1.5,2.6,230.0,99,1002.4,0.0,0.0,25.9,1.0,1378.2,1896.2,435.1,120.0,390.4,447.9,551.3,134.1,274.8,48.8,47.7,0.0,0.0,340.8,73.4,720.0,31.0,121.5,66.6,18.9,40.5,126.6,65.6,147.3,2268.9,0.0,956.5,255.0,151.8,71.4,71.5,97.3,191.5,290.1,27.6,459.2,32.0,96.6,37.4,38.7,32.0,30.5,27.0,33.1,47.4,11.8,46.9,19.1,3008.3999999999996,2358.5,768.35
382,22,23.6,1.1,2.2,230.0,99,1003.1,0.0,0.0,25.2,1.0,1393.6,1797.9,430.9,117.6,383.5,436.2,525.5,129.7,250.0,27.4,52.2,0.0,0.0,348.4,73.4,728.4,32.0,118.4,69.8,21.0,39.4,124.4,64.1,134.4,2246.5,332.7,979.4,257.9,161.3,67.1,70.6,89.0,188.8,290.2,28.3,473.0,30.7,95.7,30.1,42.5,32.6,22.5,29.3,19.4,45.5,11.9,52.9,18.5,2975.3,2300.1,773.45
383,23,23.5,0.5,0.7,200.0,99,1003.6,0.0,0.0,24.9,1.0,1360.3,1735.4,416.7,103.5,375.3,427.0,478.6,117.7,243.2,31.7,52.1,0.0,0.0,323.0,72.2,707.4,25.6,118.1,69.1,16.4,45.0,132.2,64.9,132.3,2212.6,0.0,931.6,249.0,152.0,70.2,73.3,86.5,187.2,263.6,26.5,465.8,31.1,93.4,39.2,39.2,34.9,24.8,26.4,33.4,46.0,23.5,50.3,18.4,2893.2,2243.05,750.0
384,0,22.9,8.1,0.4,0.0,99,1003.7,0.0,0.0,24.1,0.0,1330.7,1682.3,422.6,98.1,370.8,418.9,475.3,120.2,222.8,21.7,51.9,0.0,0.0,294.3,64.2,727.8,27.2,113.3,66.5,14.3,31.7,135.7,64.9,132.8,2179.1,0.0,927.1,249.7,158.3,70.5,68.7,73.7,185.4,306.5,29.7,447.5,31.2,92.4,31.3,45.5,35.5,37.3,23.3,20.0,46.6,11.9,43.9,18.4,2852.1,2233.75,738.0
385,1,23.0,13.0,0.1,0.0,99,1003.1,0.0,0.0,24.0,0.0,1297.0,1713.2,415.5,89.2,369.1,412.1,523.4,115.3,235.5,32.2,45.8,0.0,0.0,261.0,58.2,719.4,30.6,123.9,64.1,15.4,32.4,119.0,63.7,140.6,2133.1,0.0,932.3,244.3,151.5,71.6,63.7,62.8,182.3,279.8,26.9,455.0,31.7,89.3,24.4,34.9,35.7,27.6,12.9,26.2,46.5,14.2,46.8,18.9,2826.8,2190.1,727.45
386,2,23.0,7.9,1.3,50.0,99,1002.6,0.0,0.0,24.0,0.0,1256.4,1669.9,402.7,88.2,369.6,412.5,467.1,113.5,208.6,25.9,46.8,0.0,0.0,268.1,49.8,710.5,29.3,116.9,65.3,16.1,31.2,114.7,64.2,133.7,2103.8,0.0,921.1,245.1,139.0,59.8,62.9,54.3,179.5,290.5,25.2,440.4,31.3,85.9,24.0,35.8,32.7,21.5,21.6,18.6,46.2,14.3,44.6,18.8,2723.1000000000004,2147.35,704.8
387,3,23.3,5.2,0.8,360.0,99,1002.8,0.0,0.0,24.0,0.0,1244.1,1614.8,397.1,91.7,360.8,409.5,453.6,107.9,208.7,33.7,50.6,0.0,0.0,249.0,44.1,702.4,25.2,112.0,62.4,15.0,33.7,107.9,63.0,136.8,2046.8,0.0,903.4,238.9,137.8,67.6,64.6,50.6,173.4,280.9,23.4,444.5,31.3,83.5,36.8,35.0,33.9,21.9,12.0,19.1,46.1,14.3,39.8,18.7,2710.6000000000004,2117.9,698.2
388,4,23.3,10.8,0.5,70.0,99,1002.8,0.0,0.0,23.9,0.0,1233.9,1632.4,388.6,91.5,360.4,402.7,470.2,105.7,226.2,38.4,49.5,0.0,0.0,221.7,42.9,707.0,22.0,109.1,65.5,9.3,31.3,105.8,62.1,132.3,2045.7,0.0,893.9,239.0,123.4,67.7,70.7,50.3,178.2,292.9,24.0,449.4,31.3,77.5,24.2,22.7,36.8,19.9,13.3,18.1,45.7,13.6,34.8,18.4,2692.2,2098.65,689.55
389,5,23.5,1.8,0.8,70.0,99,1002.9,0.0,0.0,24.0,0.0,1215.6,1690.5,370.8,100.8,361.6,409.7,510.7,105.3,229.2,34.4,47.0,0.0,0.0,215.5,40.7,704.4,22.1,109.9,67.5,14.1,31.9,91.6,59.7,123.8,2055.8,0.0,908.6,230.5,112.4,65.6,70.3,48.5,178.7,293.7,22.1,448.7,29.5,75.8,23.5,27.0,22.9,21.8,16.4,18.6,45.9,13.7,32.5,18.7,2680.05,2104.6000000000004,677.15
390,6,23.6,0.0,0.1,0.0,99,1003.6,0.0,0.08,24.1,0.0,1232.1,1677.0,379.7,100.8,369.8,409.1,494.3,109.6,221.7,25.8,53.3,0.0,0.0,238.3,39.6,707.8,28.7,112.5,69.5,9.3,51.6,68.3,58.6,116.0,2014.7,347.0,889.2,223.8,114.1,71.5,65.1,51.7,178.7,271.4,23.2,444.8,24.4,75.6,22.7,18.4,27.4,21.6,26.7,17.8,46.1,13.7,32.5,18.8,2663.0,2097.95,680.5
391,7,23.9,0.9,0.0,0.0,99,1004.5,0.1,0.2,24.7,0.0,1684.5,1793.1,449.7,106.5,368.8,421.7,502.5,123.0,237.2,50.6,49.0,0.0,0.0,260.1,45.1,750.5,29.5,125.5,81.2,12.3,55.4,124.9,67.9,126.4,2084.4,331.6,906.0,220.8,95.7,146.0,64.8,55.7,172.8,283.0,25.3,438.4,27.1,74.7,23.2,30.4,26.6,22.5,29.1,19.8,46.0,14.5,31.8,18.3,3037.9,2231.9,909.6
392,8,24.4,0.3,0.4,0.0,99,1004.6,0.0,0.3,25.8,0.0,1744.6,2104.5,491.1,200.1,393.4,437.1,595.6,178.4,297.1,52.3,53.6,0.0,0.0,334.8,58.8,789.2,37.3,128.3,97.1,18.3,76.8,126.2,78.3,125.5,2060.9,335.9,920.7,224.4,100.0,111.3,58.7,65.0,182.4,272.9,29.0,432.2,30.3,84.3,35.5,28.2,23.0,24.1,35.5,19.4,47.0,14.3,41.4,18.8,3207.0,2378.45,939.65
393,9,24.3,0.1,1.5,360.0,99,1005.1,0.0,0.68,26.9,0.0,1846.9,2230.2,570.0,178.5,412.8,504.8,688.8,216.3,293.1,61.7,56.8,0.0,0.0,368.5,65.1,844.2,41.9,134.0,116.2,20.7,91.0,139.6,105.5,135.1,2099.4,326.4,887.5,230.1,105.8,109.9,62.4,80.4,182.5,251.6,29.0,424.8,27.8,80.8,24.8,29.2,26.4,25.1,33.0,20.4,47.6,14.4,37.4,18.7,3366.3,2500.3,992.9499999999999
394,10,25.8,0.8,0.7,70.0,99,1004.7,0.3,1.16,31.4,0.0,1853.0,2306.8,574.3,91.7,455.9,545.8,702.8,239.8,310.4,51.9,60.6,0.0,0.0,317.1,64.2,872.9,45.8,137.6,111.8,25.8,71.6,144.6,99.7,122.7,2113.2,351.7,916.5,237.4,92.6,147.1,62.4,78.6,189.5,275.6,27.8,446.6,26.9,87.8,38.8,33.7,25.2,28.2,36.2,18.8,46.3,14.8,45.6,18.6,3436.8999999999996,2547.95,991.85
395,11,29.2,0.0,1.4,250.0,99,1004.8,1.0,3.08,38.1,0.0,1876.2,2312.2,685.0,97.1,469.7,563.6,681.8,257.9,311.8,56.4,67.2,0.0,0.0,402.4,61.4,934.4,40.7,137.9,111.3,21.6,77.5,224.4,95.0,114.9,2108.1,338.6,913.6,242.1,107.0,161.7,60.0,78.1,175.4,283.3,29.7,452.8,23.7,89.0,37.9,39.4,32.3,23.2,27.4,18.0,46.7,15.0,45.9,19.7,3545.0,2614.2,1007.3
396,12,29.4,0.0,1.7,250.0,94,1004.7,0.9,3.03,37.2,0.0,2021.0,2360.0,663.9,125.9,468.1,545.4,683.9,248.9,293.3,50.6,63.8,0.0,0.0,440.2,66.8,920.7,47.3,140.9,104.1,26.0,80.1,224.1,97.4,106.4,2170.5,345.4,953.7,252.3,127.9,114.3,69.9,84.2,178.1,266.1,34.0,468.2,22.6,93.8,31.1,57.4,28.9,32.0,46.9,33.6,46.5,24.5,48.7,18.8,3560.6,2629.5,1068.35
397,13,29.1,0.0,1.7,270.0,98,1004.5,0.1,1.28,34.0,0.0,1935.3,2546.1,618.6,181.0,498.2,558.7,711.9,313.2,303.2,68.8,68.3,0.0,0.0,399.8,68.7,917.2,49.5,134.7,105.8,27.4,77.2,199.8,99.4,89.8,2246.6,348.8,957.7,280.3,132.7,104.1,69.4,92.4,173.7,267.3,31.1,481.6,0.0,100.7,39.1,38.5,27.7,25.4,30.9,33.6,48.1,29.4,54.2,18.7,3612.0,2701.75,1010.65
398,14,31.1,0.0,2.7,270.0,86,1003.8,0.7,2.64,39.6,0.0,1956.7,2556.1,581.0,186.7,488.5,571.9,701.1,315.0,304.8,56.6,63.7,0.0,0.0,378.2,60.3,933.4,48.5,143.9,114.4,23.8,76.6,127.2,93.9,51.5,2233.4,345.8,961.7,287.7,127.7,112.3,64.1,86.4,181.3,260.0,33.9,501.6,0.0,104.5,38.2,46.8,25.2,35.5,36.5,34.5,47.6,15.6,59.4,18.5,3646.25,2711.05,1006.1
399,15,26.4,3.4,0.8,230.0,99,1004.3,0.4,1.64,32.0,0.0,1963.8,2555.2,565.6,199.5,473.3,563.5,731.6,290.6,308.1,63.7,77.8,0.0,0.0,323.5,58.0,984.1,49.5,133.1,110.4,23.7,81.6,118.7,103.2,79.0,2330.2,345.9,1018.9,306.1,143.4,122.7,66.2,79.4,182.9,266.5,40.5,528.2,8.6,116.2,38.2,35.3,25.0,23.2,25.8,27.5,47.8,21.8,63.7,18.6,3734.1,2765.35,1023.4
400,16,25.0,1.0,1.3,270.0,99,1004.6,0.0,0.36,29.9,0.0,1872.0,2445.5,547.7,207.1,455.1,550.0,670.0,297.0,282.7,57.9,66.5,0.0,0.0,288.2,55.7,943.0,48.3,136.4,108.1,27.4,84.9,117.4,95.6,49.7,2362.2,354.6,1062.7,305.0,144.4,130.3,72.3,80.9,191.0,246.3,35.9,577.8,1.4,115.2,41.2,30.0,26.4,23.1,31.3,35.4,47.5,25.9,67.5,18.7,3629.5,2716.35,951.15
401,17,24.9,0.0,0.7,230.0,99,1004.5,0.0,0.25,28.1,0.0,1432.7,2330.5,570.0,162.5,436.2,535.8,687.7,272.4,299.5,67.1,59.7,0.0,0.0,290.4,53.4,841.5,43.9,134.5,106.9,23.5,83.9,154.1,95.2,105.5,2435.5,376.3,1074.3,301.8,175.7,114.2,66.6,88.7,194.5,280.3,37.5,561.9,0.6,120.6,30.3,43.8,23.2,38.0,28.6,31.2,51.2,14.7,66.2,18.7,3414.2,2710.8,774.5
402,18,24.4,6.9,1.1,250.0,99,1005.1,0.0,0.11,26.4,0.0,1397.7,2148.2,524.6,149.3,424.4,508.8,579.2,211.1,289.3,52.2,50.3,0.0,0.0,378.1,70.7,751.1,43.1,134.5,91.3,26.7,69.9,143.5,76.7,122.9,2459.1,342.4,1074.3,325.2,169.7,115.8,65.4,89.4,192.7,290.6,32.9,554.8,21.3,117.2,36.5,42.7,25.7,36.6,52.7,21.1,60.8,14.9,74.7,18.3,3294.1,2611.5,766.9
403,19,24.1,14.3,0.0,0.0,99,1005.7,0.0,0.13,26.1,0.0,1424.3,2033.1,491.8,137.6,410.3,495.2,569.2,184.8,279.3,50.0,51.3,0.0,0.0,387.2,61.1,733.9,41.7,125.7,78.8,20.3,61.8,145.8,64.3,139.7,2371.2,333.7,999.7,329.3,150.1,68.1,66.0,99.1,184.2,287.6,28.7,518.8,31.8,111.2,31.0,46.8,33.6,22.3,43.5,18.9,60.7,23.6,55.8,18.2,3188.75,2500.1499999999996,786.4499999999999
404,20,24.2,0.2,0.8,70.0,99,1005.9,0.0,0.09,25.8,0.0,1432.5,1980.3,493.0,126.0,402.1,486.3,563.4,174.2,274.2,26.2,50.4,0.0,0.0,400.9,61.0,711.9,40.2,124.9,75.8,19.3,72.0,150.8,65.8,139.7,2322.3,329.4,988.9,279.6,166.3,63.5,70.2,100.4,183.7,260.7,29.1,500.7,33.0,106.0,40.5,39.6,32.7,23.6,48.2,19.3,62.1,13.3,53.4,18.4,3121.75,2458.65,791.8499999999999
405,21,24.2,0.0,0.8,90.0,99,1006.1,0.0,0.0,25.5,0.0,1374.5,1972.1,470.2,129.8,401.7,473.4,504.7,176.9,284.1,33.5,47.9,0.0,0.0,319.6,86.9,713.0,37.3,122.4,70.7,18.6,50.9,148.5,63.7,144.5,2263.3,0.0,948.8,262.7,171.4,61.2,60.5,107.4,172.7,264.7,27.6,480.8,33.8,104.5,24.8,36.7,39.3,38.5,29.5,20.0,48.9,12.4,54.4,18.5,3056.65,2402.4,767.0
406,22,24.2,0.0,0.4,0.0,99,1006.2,0.0,0.0,25.2,0.0,1406.6,1918.4,448.0,127.2,398.4,464.5,535.8,158.8,258.9,26.0,48.3,0.0,0.0,328.3,67.4,731.7,35.9,121.8,72.7,19.9,52.4,147.8,63.8,142.8,2244.6,331.6,939.1,251.6,166.3,63.6,57.9,98.0,175.9,296.6,29.9,468.3,33.7,104.5,26.5,37.9,36.6,34.8,34.5,37.9,47.1,12.4,52.4,18.7,3042.6,2355.85,780.9
407,23,24.1,0.0,0.6,90.0,99,1005.8,0.0,0.0,25.0,0.0,1368.8,1819.2,454.3,118.1,389.8,445.5,497.8,146.8,248.1,36.0,50.5,0.0,0.0,329.7,68.9,723.9,32.4,119.7,74.3,9.9,39.5,160.8,62.2,137.3,2202.5,0.0,903.1,236.9,162.5,67.9,64.8,89.7,178.1,299.6,28.1,452.9,31.0,102.5,33.2,37.4,41.9,25.6,27.9,18.5,46.8,25.5,51.9,18.9,2946.7,2288.65,754.8000000000001
408,0,24.0,0.0,1.0,70.0,99,1005.7,0.0,0.0,24.8,0.0,1396.4,1835.2,457.8,116.3,368.5,441.3,528.2,150.2,228.2,32.0,48.7,0.0,0.0,335.8,65.5,707.1,38.0,120.5,67.2,22.3,35.6,156.7,64.4,133.9,2178.4,0.0,922.2,255.5,151.8,68.8,63.8,82.2,176.1,284.6,28.2,454.9,31.8,101.4,30.7,33.8,32.6,25.0,25.2,18.2,52.3,21.7,52.1,19.3,2963.3,2282.85,777.05
409,1,23.9,0.0,1.0,90.0,99,1005.5,0.0,0.0,24.7,0.0,1341.8,1762.2,413.1,106.0,371.5,438.8,481.2,134.7,237.5,23.9,48.0,0.0,0.0,292.2,58.6,718.3,28.6,122.2,70.1,21.0,32.6,129.2,62.9,135.3,2095.4,0.0,918.1,240.5,140.4,59.1,64.6,68.2,177.9,264.3,22.2,456.4,30.9,90.0,32.2,28.0,31.6,24.3,24.9,34.0,47.8,14.1,43.7,18.7,2870.85,2199.75,742.7
410,2,23.7,0.2,0.8,50.0,99,1005.3,0.0,0.0,24.6,0.0,1323.1,1731.7,412.5,104.5,380.9,421.5,513.3,125.6,220.4,28.6,47.4,0.0,0.0,277.4,44.9,735.4,29.4,116.7,68.7,13.1,32.3,115.4,60.6,134.4,2060.6,0.0,915.1,239.7,146.8,53.6,66.2,53.1,174.3,307.0,29.8,429.9,31.8,87.2,23.1,31.2,36.4,23.5,13.8,17.4,47.4,14.3,37.8,18.8,2777.25,2150.95,734.9499999999999
411,3,23.6,0.2,0.0,0.0,99,1004.9,0.0,0.0,24.5,0.0,1275.4,1709.9,402.6,99.4,377.9,422.5,514.9,120.6,211.2,27.2,47.4,0.0,0.0,263.7,45.1,707.7,27.7,116.8,67.6,12.5,32.6,109.0,61.8,135.5,2006.5,0.0,883.1,238.8,119.5,59.2,64.7,52.3,171.5,293.6,31.1,405.9,32.5,91.4,22.5,28.4,31.9,22.8,19.1,17.7,45.6,14.1,36.3,19.2,2777.9,2156.5,713.45
412,4,23.6,1.6,1.4,70.0,99,1004.9,0.0,0.0,24.5,0.0,1254.9,1709.5,396.8,100.1,370.9,413.7,460.6,121.1,224.2,36.2,50.1,0.0,0.0,243.3,41.0,705.8,23.5,112.3,66.7,9.3,31.2,111.7,62.5,138.0,2038.4,0.0,897.4,243.4,123.8,66.9,68.5,53.1,184.0,296.6,29.5,429.3,33.3,79.9,22.7,25.9,34.1,19.0,24.3,18.6,45.9,14.1,34.9,19.6,2703.35,2119.15,701.95
413,5,23.5,6.1,1.4,70.0,99,1004.5,0.0,0.0,24.3,0.0,1250.8,1709.5,388.5,109.6,367.3,407.4,460.3,116.7,236.7,26.0,48.2,0.0,0.0,240.8,65.1,720.0,23.3,114.3,68.9,15.1,32.1,93.7,58.1,125.9,2105.9,329.7,913.3,235.3,115.6,150.4,77.5,50.7,176.4,283.6,30.5,446.8,30.4,90.5,22.2,20.9,24.4,26.5,24.7,17.4,47.2,14.0,40.1,19.6,2734.8,2161.5,693.9
414,6,23.5,8.7,0.9,50.0,99,1004.5,0.0,0.06,24.1,0.0,1266.4,1761.5,379.2,113.8,366.6,416.0,559.7,117.1,220.5,34.9,54.2,0.0,0.0,249.4,42.5,707.8,29.7,115.2,72.6,19.9,47.7,88.9,56.4,130.0,2199.9,332.3,955.6,255.7,114.9,208.2,71.7,54.6,169.9,277.7,30.7,461.1,25.3,88.9,34.7,18.8,21.9,31.2,17.5,25.5,47.4,14.1,41.9,21.3,2849.25,2226.65,700.75
415,7,23.4,15.5,1.1,70.0,99,1004.5,0.0,0.08,24.2,0.0,1603.5,1829.2,437.1,138.4,384.0,423.7,567.3,129.9,234.8,42.2,47.9,0.0,0.0,284.3,46.7,740.6,31.7,119.5,82.8,11.9,54.1,108.4,58.7,115.1,2276.3,334.8,1000.1,260.9,118.2,183.7,76.6,73.3,180.8,267.7,30.3,508.6,19.3,92.0,34.6,29.8,25.0,31.2,35.4,18.1,59.7,27.6,46.4,21.3,3087.05,2330.15,867.35
416,8,23.4,4.4,2.1,70.0,99,1004.0,0.0,0.19,24.5,0.0,1778.6,2045.6,525.6,157.1,410.3,451.1,618.2,180.0,263.1,60.0,54.8,0.0,0.0,302.3,61.4,792.3,35.6,123.0,107.8,13.1,67.2,118.9,88.2,143.8,2498.6,331.7,1072.4,272.3,123.2,202.7,97.0,79.1,199.7,254.0,49.8,521.0,23.2,114.8,37.7,32.4,45.6,44.0,45.3,35.3,50.7,24.6,59.7,27.7,3463.55,2612.05,966.3
417,9,24.2,0.2,1.9,70.0,99,1003.4,0.0,0.6,27.0,0.0,1825.9,2301.6,562.9,177.2,441.2,474.8,742.2,206.8,303.2,60.5,58.2,0.0,0.0,333.2,77.8,814.9,39.7,133.6,103.9,25.4,75.1,132.6,96.8,159.2,2668.6,331.2,1133.4,383.9,127.5,237.7,83.6,65.5,208.5,301.0,69.0,578.6,25.0,139.2,46.8,40.7,35.1,49.4,39.8,43.9,67.3,23.8,80.6,22.1,3691.1499999999996,2818.3,991.85
418,10,24.4,0.0,1.1,70.0,99,1003.0,0.0,0.68,27.3,0.0,1905.5,2454.8,542.7,214.7,474.6,509.6,722.1,286.9,300.9,54.7,57.3,0.0,0.0,355.3,60.0,843.4,43.1,142.9,104.0,24.4,86.3,120.3,92.9,21.6,2791.9,363.1,1195.5,408.8,121.0,208.0,78.0,66.3,226.7,233.8,90.9,629.7,0.0,156.3,52.2,44.3,27.4,46.3,36.0,33.3,68.3,32.3,93.6,32.6,3780.05,2905.4,949.8
419,11,24.8,0.5,1.6,70.0,99,1002.4,0.0,0.71,27.6,0.0,1833.3,2400.2,626.5,175.1,466.4,517.0,727.4,282.8,298.4,61.7,56.1,0.0,0.0,346.4,56.8,889.7,45.2,137.3,101.5,24.4,71.7,198.8,89.0,117.1,2816.1,357.6,1250.1,429.5,125.2,221.3,76.2,67.3,212.4,203.7,99.7,619.5,7.7,155.2,55.0,35.5,30.5,52.1,29.9,38.3,67.4,32.3,86.7,22.0,3791.8,2920.1000000000004,979.1
420,12,24.5,3.5,1.1,70.0,99,1001.9,0.0,0.34,26.6,0.0,1831.7,2283.2,614.7,166.2,454.1,509.6,703.1,227.0,276.5,63.6,59.2,0.0,0.0,365.5,58.1,853.9,42.5,135.9,100.0,24.0,68.6,198.8,90.4,141.4,2920.9,375.0,1249.8,393.6,140.0,243.9,80.8,75.2,218.9,280.5,77.8,613.7,18.2,150.1,49.9,38.1,25.6,49.8,39.7,39.8,66.3,23.7,85.1,21.9,3854.8,2985.85,996.55
421,13,24.8,6.0,0.4,0.0,99,1001.4,0.0,0.47,26.9,0.0,1846.6,2358.5,599.5,167.3,461.3,525.1,672.5,237.6,299.7,63.4,60.6,0.0,0.0,330.8,58.4,870.0,48.7,140.9,102.0,28.3,84.7,177.1,95.8,149.6,2894.2,362.1,1293.2,431.7,151.7,210.2,78.6,74.6,213.7,310.0,79.9,673.1,26.0,149.0,56.5,36.2,29.5,45.4,32.2,30.3,66.2,29.4,88.5,27.5,3857.2,2985.8,998.95
422,14,26.3,2.7,1.9,70.0,99,1000.1,0.0,1.08,30.6,0.0,1846.6,2469.3,549.5,231.1,462.3,524.5,697.0,240.2,304.5,75.4,66.7,0.0,0.0,320.7,57.4,891.9,43.1,143.6,103.8,23.8,88.6,122.4,90.8,152.4,3021.4,339.0,1294.1,447.6,129.9,199.8,76.9,68.1,219.3,342.4,84.2,651.5,29.7,160.6,55.4,36.7,29.5,46.1,29.2,36.8,67.2,31.6,89.4,22.8,3945.0,3065.45,1001.9000000000001
423,15,25.2,10.3,2.1,70.0,99,999.3,0.0,0.48,27.0,0.0,1806.0,2491.7,543.9,213.2,470.0,518.7,680.9,277.9,308.6,55.9,62.8,0.0,0.0,255.5,58.7,908.6,50.9,139.0,101.4,28.7,74.7,111.2,114.7,169.5,3012.1,337.2,1246.1,468.2,121.5,205.0,73.9,87.4,219.3,368.7,78.0,625.3,41.9,162.2,56.3,39.9,25.7,51.7,33.8,39.7,63.4,31.1,95.5,22.0,3968.2,3100.95,993.65
424,16,25.5,3.1,0.4,0.0,99,999.3,0.0,0.48,27.8,0.0,1770.1,2487.2,558.4,208.5,482.8,528.1,715.7,289.0,310.2,55.4,59.2,0.0,0.0,260.7,57.5,878.2,42.3,135.8,102.5,23.0,87.3,136.4,88.5,168.0,2910.2,340.6,1202.5,435.8,121.8,216.8,77.1,98.0,225.7,282.1,67.7,626.6,44.3,156.6,64.4,35.5,33.1,47.7,41.9,43.1,57.2,29.9,91.0,21.0,3901.95,3050.75,971.6
425,17,25.3,1.5,2.1,250.0,99,998.7,0.0,0.21,27.0,0.0,1655.6,2293.7,553.5,159.1,446.4,514.3,653.9,227.2,304.3,49.5,66.7,0.0,0.0,288.3,72.5,869.8,44.3,136.0,92.6,23.4,74.1,137.9,91.2,161.6,2858.3,0.0,1181.0,363.7,145.4,240.5,76.0,95.3,213.4,275.6,63.9,602.6,39.6,145.8,51.5,37.5,46.7,53.3,38.5,43.1,65.0,20.5,88.7,20.3,3744.0,2930.2,914.2
426,18,25.3,0.0,1.1,250.0,99,998.5,0.0,0.2,26.7,0.0,1410.8,2161.4,540.5,131.9,428.0,506.6,610.6,198.6,304.8,49.2,57.8,0.0,0.0,331.5,65.1,754.5,45.8,136.8,85.8,26.0,70.1,151.6,89.6,133.9,2703.2,0.0,1101.5,325.5,151.0,251.6,65.5,110.5,199.7,309.7,57.2,565.1,32.2,146.5,46.2,42.7,29.7,51.7,29.0,41.2,61.6,28.1,85.5,19.2,3447.55,2768.35,780.5999999999999
427,19,25.8,0.0,1.2,230.0,99,998.5,0.1,0.21,26.6,0.0,1409.0,2025.4,521.1,129.4,428.7,486.8,573.4,179.1,286.2,40.1,51.1,0.0,0.0,344.2,61.3,757.3,39.3,126.3,80.6,21.2,60.6,160.8,78.4,138.2,2549.5,0.0,1038.6,326.4,147.6,163.2,68.0,105.1,194.9,337.0,44.2,532.4,33.8,127.8,50.7,37.9,42.7,34.7,41.5,23.0,61.6,27.1,75.9,18.4,3243.95,2606.1000000000004,784.8
