,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
231,15,32.6,0.0,1.8,230,62,996.6,0.8,2.62,36.0,1,1375.2,1953.1,505.3,86.3,437.5,452.3,543.3,143.0,308.3,33.2,54.3,0.0,0.0,324.8,59.5,840.7,37.9,130.9,122.8,6.4,71.6,95.3,76.0,0.0,2314.7,800.3,978.1,285.5,162.6,117.4,64.8,92.1,192.3,239.8,52.6,560.7,80.4,108.0,38.6,47.6,22.6,27.9,37.2,35.0,47.1,23.1,56.6,17.7,3026.0,2359.65,686.65
232,16,32.6,0.0,2.0,160,68,996.2,0.8,1.88,34.7,1,1419.4,1985.9,489.5,117.4,446.6,451.1,539.8,143.8,315.8,28.9,54.0,0.0,0.0,339.9,63.8,857.0,37.8,128.0,125.1,17.1,68.0,88.0,65.1,0.0,2447.4,763.9,1002.4,296.4,176.3,118.7,64.6,106.4,206.8,296.9,56.8,562.1,55.3,112.1,31.2,44.9,25.4,29.9,30.5,22.5,48.1,15.6,59.9,18.3,3127.25,2447.5,704.25
233,17,31.4,0.0,2.7,200,71,996.1,0.1,0.64,32.1,1,1424.6,2052.8,490.4,131.8,441.9,448.5,597.5,139.4,312.6,38.7,51.2,0.0,0.0,345.8,67.3,847.6,38.3,129.8,118.7,8.7,68.9,92.3,72.1,0.0,2426.8,775.7,989.1,272.6,187.4,116.2,67.0,109.1,200.4,343.3,49.7,561.3,0.0,112.9,42.7,51.9,23.7,25.3,33.1,21.6,47.1,30.7,59.1,17.4,3132.0,2462.8,710.6
234,18,30.9,0.0,4.0,230,69,996.1,0.0,0.51,31.2,1,1449.0,2027.7,477.3,164.8,445.6,433.3,596.7,145.9,317.2,24.3,49.3,0.0,0.0,377.8,64.2,854.3,38.4,122.7,120.4,17.4,65.9,96.2,57.5,0.0,2453.2,734.1,989.6,283.8,184.5,110.6,68.3,122.0,203.3,344.9,58.5,566.7,0.0,112.4,34.2,38.5,21.5,27.5,28.2,19.9,59.3,21.4,61.3,18.7,3130.1,2495.8500000000004,721.85
235,19,29.6,0.0,4.3,230,80,996.8,0.0,0.34,29.9,1,1443.8,1936.3,474.3,157.0,423.2,428.0,509.4,158.3,287.3,30.5,54.3,0.0,0.0,365.1,69.1,839.8,36.3,122.7,119.5,7.9,62.9,99.3,59.2,0.0,2385.2,784.5,975.3,255.2,170.5,95.5,63.8,113.0,203.2,346.8,39.4,554.5,0.0,105.9,41.9,45.5,40.8,36.4,36.6,32.8,64.4,17.2,59.0,17.6,3074.7,2400.6499999999996,714.75
236,20,28.5,0.0,3.4,230,86,997.4,0.0,0.11,28.6,1,1456.4,1994.5,457.1,184.0,420.9,441.7,547.1,143.4,332.8,29.2,51.9,0.0,0.0,383.2,73.2,833.2,36.5,120.0,113.7,6.6,74.0,93.6,62.4,0.0,2391.6,768.9,955.2,248.9,173.9,91.8,72.7,121.7,190.8,356.9,35.3,543.1,0.0,97.0,38.9,47.0,61.5,38.3,33.4,36.5,60.0,16.4,50.0,18.1,3142.8500000000004,2435.05,728.95
237,21,28.1,0.0,2.5,230,87,997.9,0.0,0.0,28.1,1,1448.2,1965.4,443.4,182.6,419.9,427.0,492.9,130.4,294.8,34.5,50.8,0.0,0.0,416.5,69.5,778.0,42.0,120.5,100.9,14.3,47.3,96.9,58.8,0.0,2359.6,776.4,967.2,252.0,176.8,93.8,71.4,107.1,190.2,325.0,44.9,546.6,0.0,108.3,35.0,39.6,41.7,37.5,39.1,33.7,60.6,27.6,57.0,19.0,3070.85,2386.95,725.75
238,22,27.5,0.0,2.4,200,92,998.3,0.0,0.0,27.6,1,1412.9,1912.8,426.1,171.7,412.2,417.6,513.9,118.8,290.1,31.2,50.5,0.0,0.0,401.7,70.9,808.7,35.4,113.0,102.9,2.9,56.3,88.4,59.4,0.0,2352.0,726.7,971.9,256.0,178.7,84.2,63.6,104.0,188.9,324.0,33.9,563.2,0.0,102.4,36.8,40.0,41.5,31.6,43.7,33.4,47.1,14.2,56.6,17.7,3016.5,2339.9,713.2
239,23,27.0,0.0,2.1,200,95,998.2,0.0,0.0,27.4,1,1425.8,1877.4,416.9,164.0,391.8,404.2,508.4,118.4,280.4,20.8,52.5,0.0,0.0,404.8,70.3,807.2,40.4,119.6,100.1,6.0,41.6,107.3,57.2,0.0,2277.8,767.6,927.7,237.5,167.5,93.0,57.6,95.8,187.4,323.6,31.8,527.3,0.0,100.4,36.4,46.3,37.0,25.0,31.8,19.4,46.1,15.8,54.0,18.0,2963.25,2293.25,712.1
240,0,26.3,0.0,1.4,200,97,998.2,0.0,0.0,26.9,0,1368.6,1784.9,395.5,148.8,388.7,404.0,463.1,122.6,278.2,30.2,47.9,0.0,0.0,358.6,63.5,785.5,34.4,115.1,98.6,13.9,36.9,83.7,57.2,0.0,2246.1,757.5,891.5,241.5,162.3,95.2,67.1,89.5,187.5,337.0,33.1,490.9,0.0,105.0,35.2,51.2,50.2,38.2,28.6,19.3,53.2,23.8,53.3,18.2,2906.3,2225.7,682.2
241,1,24.6,6.9,0.9,110,99,997.7,0.0,0.0,26.4,0,1333.0,1762.7,389.8,151.9,376.6,391.5,477.9,114.3,276.6,22.8,51.9,0.0,0.0,351.2,58.2,807.6,32.1,112.1,101.6,13.7,40.6,71.7,53.5,0.0,2171.5,748.9,873.2,230.6,158.5,89.4,67.6,74.1,187.1,340.9,33.4,489.2,0.0,84.6,28.0,30.4,64.9,27.2,30.7,26.7,45.7,16.0,40.6,17.5,2821.3,2181.45,671.15
242,2,25.0,0.4,0.4,0,99,997.1,0.0,0.0,26.6,0,1296.2,1808.1,379.8,136.6,378.4,400.9,528.0,115.9,265.8,32.4,48.6,0.0,0.0,291.5,47.4,817.7,28.2,110.6,96.7,14.5,34.0,76.9,52.4,0.0,2134.2,752.1,890.3,230.1,143.7,85.6,62.8,64.4,190.2,319.1,34.8,488.0,0.0,88.0,25.4,42.3,39.2,33.4,15.1,18.8,56.9,15.6,47.1,19.4,2783.2,2180.65,646.75
243,3,24.6,0.0,0.1,0,99,996.9,0.0,0.0,26.5,0,1242.5,1733.6,392.8,139.5,378.5,396.8,470.1,115.8,251.6,23.5,49.1,0.0,0.0,257.1,44.4,789.2,31.8,112.5,102.7,13.8,34.5,67.8,50.9,0.0,2121.2,763.6,869.2,235.3,137.9,87.9,57.2,61.5,183.8,315.1,33.4,484.9,0.0,81.0,25.5,34.3,37.2,21.7,16.6,18.5,45.3,15.1,37.9,18.0,2734.25,2139.7,621.05
244,4,24.6,4.4,1.4,200,99,997.1,0.0,0.0,26.2,0,1275.0,1721.1,379.2,172.2,374.3,389.4,464.6,113.7,239.1,24.4,51.8,0.0,0.0,262.1,47.1,812.7,26.8,109.0,102.6,2.6,34.7,68.1,50.9,0.0,2059.9,747.7,884.9,223.6,127.8,92.4,58.5,59.4,182.6,315.3,39.0,499.3,0.0,85.8,36.9,38.0,36.7,22.0,26.1,18.2,46.9,14.9,42.9,17.8,2702.8500000000004,2096.35,634.0
245,5,24.4,0.6,0.9,180,99,997.3,0.0,0.0,26.2,0,1272.3,1711.5,369.6,110.0,379.2,391.3,461.4,110.8,256.3,50.1,51.8,0.0,0.0,248.1,39.5,798.4,34.1,112.5,103.1,0.0,34.4,68.2,48.1,0.0,2151.7,770.1,892.3,216.6,126.8,165.6,69.6,54.9,186.6,313.0,36.8,500.6,0.0,89.7,37.4,38.0,19.9,32.6,31.0,17.5,45.4,26.4,46.3,17.7,2737.3500000000004,2134.8,635.95
246,6,24.2,0.6,1.1,70,99,997.4,0.0,0.06,26.0,0,1227.8,1772.5,402.0,112.8,379.6,388.3,511.2,116.9,241.1,15.7,49.0,0.0,0.0,261.4,38.6,784.1,35.8,114.4,111.7,0.0,42.9,78.9,52.6,0.0,2234.9,751.2,864.6,272.0,117.9,163.9,70.4,61.5,190.1,336.9,63.1,492.0,0.0,96.2,42.9,46.1,31.2,39.4,24.5,17.5,48.5,19.8,47.8,20.5,2797.35,2231.3,615.15
247,7,24.0,0.5,0.5,50,99,997.6,0.0,0.09,26.1,0,1261.3,1854.2,514.6,120.0,396.7,403.5,559.8,122.3,250.6,24.9,51.1,0.0,0.0,320.3,44.2,803.8,33.3,113.9,138.5,15.5,57.7,108.8,72.6,0.0,2278.6,731.5,873.7,278.1,115.8,209.9,73.7,83.7,222.4,312.4,69.7,485.7,0.0,93.7,42.4,24.8,29.3,32.2,26.7,28.1,46.2,29.9,49.1,21.7,2932.85,2327.95,626.05
248,8,24.3,0.7,0.9,90,99,997.4,0.0,0.25,26.6,0,1724.2,2221.0,632.3,187.8,440.8,469.0,637.0,214.9,332.6,42.7,64.1,206.1,112.1,395.6,68.8,828.8,42.0,125.8,179.5,16.6,79.5,173.8,93.6,0.0,2621.2,698.9,1025.0,364.3,123.9,236.3,85.5,90.0,230.2,311.4,102.7,550.5,3.2,135.0,49.1,42.9,56.5,44.9,42.7,34.7,64.9,30.6,68.0,28.4,3549.3999999999996,2758.45,861.75
249,9,25.5,0.2,0.4,0,99,997.7,0.0,0.54,27.8,0,1825.0,2445.6,696.5,117.4,491.3,522.4,676.2,248.3,347.5,55.8,68.9,205.0,102.5,322.6,66.7,980.3,51.0,136.2,196.9,21.6,77.0,154.3,123.4,0.0,2804.2,741.6,1152.0,449.3,133.9,250.5,85.8,72.3,230.9,324.7,133.0,648.5,59.8,139.7,56.6,43.6,22.2,49.9,40.4,39.4,69.3,32.9,77.4,22.6,3761.2000000000003,2925.6000000000004,913.9
250,10,27.0,0.0,1.5,200,99,997.6,0.4,1.42,29.8,0,1811.7,2454.3,696.1,114.0,516.5,536.4,670.3,255.0,349.0,68.6,80.6,205.1,100.8,295.5,67.4,1077.9,49.0,145.3,191.6,23.0,88.1,146.7,115.4,0.0,2922.3,753.5,1211.2,485.7,125.3,239.3,85.9,64.9,243.8,278.0,131.2,669.1,80.9,141.0,55.5,34.4,25.0,48.7,31.7,35.7,66.7,35.1,83.2,26.3,3909.0,3023.05,904.65
251,11,27.7,0.0,2.0,230,98,997.6,0.2,1.64,30.6,0,1828.0,2425.9,782.4,113.4,511.4,541.4,677.4,246.9,357.0,56.3,64.6,205.0,100.0,292.4,64.4,1051.2,48.6,141.5,200.6,23.7,84.9,229.3,113.4,0.0,2902.8,776.1,1212.9,489.1,139.4,252.1,71.4,67.8,244.6,241.5,130.1,671.5,79.5,152.6,55.1,44.2,33.4,51.6,26.3,24.0,59.4,23.9,84.8,21.1,3885.05,3008.55,912.7
252,12,28.1,0.0,0.3,0,90,997.2,0.1,1.41,30.0,0,1904.6,2433.2,758.3,116.0,534.2,531.1,649.1,248.5,353.3,50.6,71.6,205.2,100.2,351.8,63.2,1000.1,55.1,140.8,180.6,23.3,81.6,234.6,114.0,0.0,2996.9,766.5,1199.1,464.4,148.4,246.1,89.4,70.9,235.6,307.9,129.1,650.3,97.5,157.1,66.3,46.1,54.4,52.2,35.0,42.7,58.0,21.4,85.1,23.1,3943.65,3076.75,927.4
253,13,29.8,0.0,0.4,0,75,997.2,0.4,2.14,34.0,0,1884.9,2488.4,722.0,98.9,541.5,549.1,658.8,302.6,368.6,65.7,70.6,205.0,99.6,334.2,60.9,1064.8,50.5,149.4,176.7,24.3,88.8,182.7,112.7,0.0,2948.1,755.2,1236.2,505.6,153.1,228.2,74.5,72.3,238.3,243.9,127.4,675.3,104.9,154.9,56.1,42.0,32.9,46.3,29.3,35.0,70.7,30.0,100.3,22.9,3967.2,3055.2,937.85
254,14,30.1,0.0,0.9,90,74,996.8,0.5,2.29,35.8,0,1976.8,2652.2,702.1,159.7,557.7,546.0,692.9,294.8,367.0,76.5,66.0,205.0,98.4,305.6,54.8,1149.4,50.9,147.7,192.9,23.6,99.3,150.2,105.2,0.0,3022.0,759.6,1250.4,508.9,135.2,256.8,75.4,82.1,250.7,296.6,136.6,719.0,78.3,167.8,58.1,43.2,32.9,37.7,32.2,38.2,67.1,37.9,95.1,23.6,4100.9,3176.05,954.45
255,15,29.6,0.0,1.2,200,79,996.7,0.2,1.4,31.6,0,1928.9,2560.9,681.8,160.9,550.8,548.9,636.8,277.2,371.6,62.0,66.0,205.0,98.8,294.9,57.1,1123.3,53.7,149.2,185.7,23.9,88.9,136.9,103.6,0.0,3072.5,720.3,1300.5,477.6,147.7,221.9,77.7,75.5,245.9,349.7,125.1,714.8,1.7,158.4,52.4,38.5,36.6,51.3,30.3,34.3,68.1,30.5,92.0,26.4,4120.95,3183.2,944.2
256,16,29.2,0.0,2.2,250,84,996.9,0.1,0.62,29.8,0,1870.0,2561.4,681.8,149.8,544.5,539.3,692.0,254.8,371.0,54.5,68.5,205.2,97.9,288.4,60.1,1108.4,53.6,145.0,182.1,20.8,91.3,157.7,99.6,0.0,3048.4,730.7,1273.2,446.4,152.4,195.8,77.2,81.0,261.3,329.5,104.1,695.9,1.9,154.7,51.9,47.1,25.5,48.1,33.9,25.3,70.6,30.5,90.8,22.1,4045.05,3153.35,951.7
257,17,29.6,0.0,1.9,250,82,997.0,0.0,0.53,30.8,0,1609.8,2431.1,673.0,149.9,544.5,525.0,581.0,290.2,339.8,45.3,63.9,0.0,0.0,273.9,59.0,1096.3,48.1,141.2,180.8,20.8,87.4,168.4,90.2,0.0,2980.0,733.0,1228.5,425.7,164.3,231.9,81.4,94.7,231.2,303.0,85.3,684.5,37.2,149.6,53.4,53.9,26.9,49.5,29.2,36.1,68.4,30.1,91.5,28.6,3797.0,3021.1000000000004,799.7
258,18,30.2,0.0,1.2,290,78,997.0,0.5,1.14,31.7,0,1629.4,2294.3,641.7,175.2,503.4,506.1,542.9,264.3,323.9,59.9,74.2,0.0,0.0,363.5,68.3,1015.1,52.1,131.8,160.1,11.2,78.2,191.8,85.0,0.0,2828.7,694.5,1131.4,359.7,178.2,220.2,69.7,115.6,205.5,322.0,67.7,636.0,5.0,146.1,46.5,39.5,24.1,55.5,32.9,38.4,65.3,31.7,82.9,21.5,3620.9500000000003,2868.25,794.25
259,19,28.8,0.0,0.2,0,89,997.5,0.2,0.37,28.8,0,1577.8,2235.5,511.7,199.2,468.8,479.9,580.0,224.0,321.1,28.2,53.7,0.0,0.0,392.7,65.4,1001.0,42.8,134.2,121.0,19.7,68.5,105.5,69.5,0.0,2586.7,668.5,1064.3,318.9,161.5,129.1,62.6,110.2,202.4,327.7,44.4,617.1,0.0,130.0,47.4,33.4,46.2,46.4,44.9,34.2,58.3,30.7,73.5,19.5,3435.7,2682.75,794.75
260,20,28.0,0.0,0.1,0,96,998.1,0.0,0.13,27.9,0,1526.7,2150.9,487.8,191.7,479.2,478.3,499.5,158.9,331.9,29.6,53.0,0.0,0.0,420.2,65.5,906.8,44.3,125.6,119.4,18.2,64.0,97.6,66.6,0.0,2530.7,694.5,1050.4,329.5,174.8,115.1,61.1,104.4,205.8,333.0,49.2,608.2,0.0,129.9,44.2,44.6,71.2,42.1,30.7,31.6,62.2,26.1,74.7,20.8,3315.6,2590.5,763.65
261,21,27.5,0.0,1.0,290,98,998.9,0.0,0.0,27.3,0,1467.0,2081.0,465.2,189.5,486.8,457.0,540.1,158.9,298.9,30.2,53.5,0.0,0.0,380.5,67.0,877.6,44.7,124.6,110.4,19.2,53.5,93.8,63.7,0.0,2520.8,687.7,1048.0,320.9,185.5,80.6,80.1,101.7,198.0,322.2,42.5,606.5,0.0,122.7,44.9,45.6,47.2,39.7,33.2,32.2,56.2,27.4,69.3,20.3,3250.55,2559.35,736.25
262,22,27.3,0.0,0.9,290,98,999.7,0.0,0.0,26.9,0,1498.0,2001.0,456.3,171.6,464.6,440.2,476.5,143.0,303.4,19.2,53.7,0.0,0.0,382.7,70.1,887.5,40.2,124.6,109.5,17.9,48.3,89.6,67.5,0.0,2486.0,689.1,1023.8,300.3,183.8,55.8,66.5,107.0,191.4,356.9,49.6,592.6,0.0,120.2,38.4,42.8,40.2,23.6,37.4,37.6,48.2,27.4,65.3,18.7,3206.2,2472.65,748.85
263,23,27.0,0.0,0.4,0,99,999.7,0.0,0.0,26.7,0,1474.4,2009.5,449.5,168.6,465.2,426.3,509.8,140.4,311.7,36.8,48.4,0.0,0.0,383.3,67.9,869.6,45.0,124.3,104.5,12.1,43.0,82.1,66.9,0.0,2381.7,0.0,1021.5,279.9,185.7,62.8,56.3,96.4,186.8,336.1,36.2,580.2,0.0,108.2,36.6,42.6,63.7,40.7,30.8,31.4,59.2,16.2,59.4,18.7,3123.65,2421.3,740.55
264,0,27.0,0.0,1.1,250,98,999.9,0.0,0.0,26.5,0,1418.9,1866.8,412.6,155.8,437.3,422.0,459.4,139.1,270.2,23.7,50.7,0.0,0.0,365.6,65.3,840.9,37.7,115.0,105.0,16.1,37.9,80.4,66.4,0.0,2318.1,707.1,986.8,280.8,166.1,60.7,61.0,83.8,181.6,330.7,38.6,551.7,0.0,100.1,25.7,40.3,37.3,35.3,23.9,22.5,49.3,14.8,53.3,18.6,2983.3,2312.95,712.0
265,1,26.7,0.0,1.3,250,99,999.8,0.0,0.0,26.2,0,1361.2,1849.8,410.2,148.4,431.2,413.7,448.1,126.7,268.7,30.4,48.5,0.0,0.0,331.2,60.4,848.5,36.0,119.8,102.4,14.6,39.2,64.3,60.4,0.0,2264.9,699.8,956.5,274.2,154.0,59.3,61.1,74.8,185.8,322.4,44.5,531.7,0.0,102.7,32.8,39.8,38.4,26.4,27.7,16.3,46.4,14.6,45.3,18.7,2938.05,2295.6000000000004,686.0
266,2,26.3,0.0,0.8,250,99,999.7,0.0,0.0,26.2,0,1331.6,1833.9,399.1,134.8,432.4,413.8,491.9,119.4,262.0,29.1,48.7,0.0,0.0,305.4,50.6,846.3,35.2,118.1,100.8,2.9,40.5,67.6,57.4,0.0,2205.1,721.9,919.1,265.8,145.8,57.2,54.8,66.4,188.9,330.8,47.7,524.1,0.0,85.6,25.7,40.0,39.4,23.2,24.1,16.5,46.6,15.3,42.1,18.3,2873.85,2220.3,670.15
267,3,26.2,0.0,1.0,200,99,999.4,0.0,0.0,26.0,0,1312.2,1765.1,375.0,137.1,428.2,406.0,430.5,118.0,263.6,17.7,49.0,0.0,0.0,272.0,41.6,848.1,31.5,111.8,98.4,15.7,35.1,68.7,55.2,0.0,2210.8,695.9,979.3,261.9,135.6,61.2,54.8,58.6,182.4,354.5,34.6,532.0,0.0,91.0,26.3,36.1,45.8,23.1,25.5,16.5,47.3,14.5,45.1,18.3,2793.2,2185.35,655.0
268,4,25.9,0.0,0.6,180,99,999.1,0.0,0.0,25.9,0,1310.7,1749.3,390.5,134.5,426.1,398.0,429.1,118.0,254.0,34.0,48.3,0.0,0.0,274.3,40.7,868.3,37.1,111.5,101.0,6.8,36.0,86.2,57.7,0.0,2180.0,724.6,910.9,268.1,129.9,63.1,61.7,55.7,187.5,351.1,37.0,497.4,0.0,86.6,23.8,32.7,36.2,22.0,15.9,15.9,47.4,12.8,44.0,18.3,2780.7,2170.55,651.15
269,5,26.0,0.0,0.9,200,99,999.4,0.0,0.0,25.7,0,1278.5,1723.2,378.4,109.1,424.3,400.2,433.5,116.4,246.4,46.4,50.1,0.0,0.0,256.3,41.0,826.3,34.0,110.2,96.5,13.2,37.1,65.0,56.6,0.0,2164.8,766.2,928.2,255.9,128.4,114.9,65.8,52.7,184.7,314.8,33.9,504.3,0.0,78.5,35.0,33.4,29.3,34.3,25.0,15.2,47.3,14.2,35.1,18.0,2754.05,2130.2,639.35
270,6,25.8,0.0,0.7,250,99,999.5,0.0,0.08,26.2,0,1326.0,1813.6,412.2,108.4,423.8,402.7,511.1,118.1,242.5,26.2,50.2,0.0,0.0,277.7,40.5,829.4,43.4,117.8,106.6,2.9,43.0,65.5,69.7,0.0,2252.1,728.7,910.0,289.8,129.8,142.4,71.3,58.3,184.3,301.6,61.7,499.5,0.0,88.0,42.4,19.0,22.8,34.2,27.8,15.5,49.0,18.9,47.1,20.4,2933.75,2251.15,662.45
271,7,26.4,0.0,0.2,0,99,999.4,0.0,0.28,27.4,0,1315.8,1772.2,562.2,102.0,445.8,406.8,449.1,129.7,264.0,43.0,52.4,0.0,0.0,305.5,51.3,828.6,43.4,125.8,135.7,11.8,57.8,141.1,80.2,0.0,2340.5,740.7,925.8,307.5,131.9,203.8,70.5,83.4,203.2,291.2,77.9,516.7,8.0,96.9,32.1,30.7,22.6,34.2,29.7,35.1,48.4,19.5,50.0,22.1,2964.45,2334.25,659.4
272,8,27.2,0.0,0.5,90,98,999.4,0.0,0.64,29.5,0,1772.7,2298.3,649.3,148.2,481.0,481.8,583.2,259.3,339.2,44.0,67.0,292.6,107.7,368.3,76.6,902.3,42.3,132.2,179.6,9.3,74.5,168.4,93.8,0.0,2723.1,698.5,1095.0,362.0,136.6,230.0,84.5,90.7,226.1,315.8,103.8,587.2,36.6,126.5,61.7,35.3,32.3,54.5,42.6,38.8,64.6,33.4,70.9,23.2,3677.6499999999996,2856.0,885.35
273,9,28.3,0.0,1.8,230,93,999.9,0.3,1.37,33.2,0,1872.3,2482.7,685.7,145.2,511.5,515.0,649.5,302.7,355.7,43.5,67.0,205.1,103.7,369.0,70.7,1060.2,58.0,140.4,192.0,21.1,89.6,165.4,127.1,0.0,2846.4,720.4,1227.5,416.4,139.5,263.3,77.6,81.2,226.1,328.7,124.9,653.8,50.8,136.7,58.6,40.8,31.8,37.8,34.7,32.6,67.6,30.7,81.4,22.2,3898.4,3030.6499999999996,941.75
274,10,29.9,0.0,2.6,200,88,1000.1,0.2,1.6,36.5,0,1911.8,2507.7,707.5,103.0,544.1,540.3,612.4,290.0,363.9,63.4,73.7,205.2,103.4,338.8,68.2,1090.6,54.7,149.7,185.2,21.5,86.9,162.0,122.4,0.0,2904.6,738.0,1246.6,428.4,142.1,229.5,79.4,64.9,243.9,271.1,117.7,681.0,88.7,148.6,62.7,39.9,28.2,42.3,37.8,39.3,69.4,36.3,85.1,32.8,3925.4,3028.15,955.4
275,11,29.2,0.0,1.7,250,89,1000.5,0.1,1.41,34.5,0,1944.4,2499.6,747.5,159.1,539.9,540.1,668.2,250.6,363.8,58.1,70.2,205.2,102.4,344.1,62.6,1128.6,47.4,140.7,185.2,21.4,88.8,224.7,121.1,0.0,2950.9,758.9,1227.2,449.8,141.8,244.1,85.2,78.3,233.6,329.5,117.4,692.3,64.5,152.2,56.9,36.2,26.0,43.9,24.9,54.8,63.8,27.7,90.6,24.9,4048.85,3097.45,968.7
276,12,28.6,0.0,2.8,180,93,1000.3,0.3,1.81,37.2,0,1997.9,2424.7,760.4,98.8,549.9,534.7,640.2,234.1,375.8,64.3,71.2,205.3,101.8,368.1,67.6,1097.3,46.7,149.2,177.6,19.3,75.6,256.9,115.5,0.0,2904.8,752.1,1239.6,420.5,158.8,247.8,74.9,73.8,234.2,263.6,107.9,651.6,64.5,148.3,54.1,41.7,46.7,52.5,34.6,36.4,63.6,28.6,89.4,21.9,4003.5,3056.05,1001.3
277,13,30.7,0.0,2.5,200,84,1000.1,0.8,3.3,41.6,0,1976.5,2592.5,745.7,143.6,566.7,572.1,638.6,319.5,372.2,78.2,68.3,205.0,101.7,342.1,65.0,1102.6,48.8,149.0,189.7,23.1,88.1,193.9,120.6,0.0,2993.1,743.7,1262.5,421.3,159.5,227.0,91.2,64.6,241.4,341.2,105.0,686.3,73.6,151.9,63.3,38.7,34.7,45.5,30.6,40.4,62.5,31.7,88.3,23.0,4084.8,3153.8999999999996,987.75
278,14,29.5,0.0,2.5,200,82,999.7,0.7,2.61,39.3,0,1840.6,2633.4,712.2,101.2,563.0,590.5,673.6,320.4,401.3,72.4,67.5,205.2,101.5,259.9,55.4,1105.4,55.0,148.7,188.1,22.0,88.5,152.8,111.8,0.0,2965.9,765.6,1272.1,490.1,139.0,258.1,91.0,65.1,246.0,294.1,114.7,715.2,45.0,151.8,63.1,51.1,25.2,55.8,33.1,34.1,70.1,35.6,87.7,29.5,4052.45,3155.6,926.55
279,15,30.1,0.0,2.7,200,76,999.5,0.6,2.52,37.6,0,1925.4,2573.1,696.6,104.9,572.0,576.6,711.1,270.2,371.8,64.9,66.7,205.2,100.5,255.3,61.2,1145.5,55.2,151.7,188.5,22.8,81.6,143.6,108.3,0.0,3059.0,706.6,1325.5,473.4,149.0,238.1,78.8,78.9,246.0,280.5,104.2,726.8,66.7,154.5,64.0,38.1,24.3,55.4,36.3,38.1,59.3,27.9,95.9,20.9,4019.0,3134.6,959.55
280,16,30.2,0.0,2.4,180,77,999.1,0.5,1.85,40.5,0,1901.7,2539.7,731.1,140.6,561.0,574.6,636.2,262.3,376.9,59.4,65.5,205.3,100.9,293.6,58.5,1101.8,50.6,147.5,191.2,21.5,89.2,179.6,107.4,0.0,3023.9,729.4,1279.1,439.1,152.8,221.7,78.8,74.9,249.2,343.0,112.4,701.6,35.1,153.8,50.0,38.3,26.5,45.6,38.6,36.5,68.2,21.5,97.1,21.3,4036.35,3147.55,951.1
281,17,29.6,0.0,2.3,200,81,998.8,0.1,1.04,35.9,0,1568.2,2484.3,680.5,158.9,546.3,560.2,664.7,241.5,365.1,60.6,67.8,0.0,0.0,296.5,65.9,1080.8,51.6,144.7,181.4,21.4,92.1,159.3,97.2,0.0,2964.3,676.5,1255.0,421.9,159.8,234.2,73.1,91.2,234.4,336.8,93.6,685.9,0.0,148.3,65.9,46.4,33.6,46.9,29.5,36.4,69.7,32.6,89.5,20.3,3835.8500000000004,3068.85,791.35
282,18,28.8,0.0,3.2,200,82,999.2,0.0,0.5,32.4,0,1490.1,2275.2,653.0,159.6,511.1,493.6,567.4,201.7,327.5,41.7,55.0,0.0,0.0,355.4,65.7,937.6,51.7,139.2,165.8,19.5,77.1,174.4,94.0,0.0,2828.8,740.2,1158.7,357.5,167.1,211.8,67.5,98.1,213.0,338.9,66.2,653.0,0.0,137.9,50.4,46.4,32.0,56.6,31.7,39.4,53.3,29.8,82.1,20.4,3599.2999999999997,2887.2,760.5
283,19,27.7,0.0,3.4,200,85,999.2,0.0,0.31,29.5,0,1516.8,2198.1,528.3,206.6,482.1,487.2,521.8,202.3,334.8,39.8,52.6,0.0,0.0,345.2,62.0,945.9,57.3,130.7,127.8,16.6,67.4,93.3,70.5,0.0,2632.0,699.7,1128.8,355.2,160.4,140.2,58.0,100.2,201.2,313.5,50.4,655.7,0.0,140.5,46.8,54.1,41.4,42.7,45.8,39.1,62.5,32.1,79.0,20.8,3423.75,2687.55,758.4
284,20,26.8,0.0,3.5,180,90,999.1,0.0,0.1,27.2,0,1486.8,2155.3,512.7,200.8,475.8,478.6,524.8,199.2,304.3,38.9,69.2,0.0,0.0,357.7,63.2,945.3,39.3,130.1,125.1,19.4,75.2,100.4,73.2,0.0,2599.5,786.1,1054.9,317.3,171.2,123.3,55.6,103.1,197.7,318.4,52.1,598.2,0.0,130.1,49.7,49.6,63.7,33.3,38.3,30.9,49.1,16.1,82.3,18.1,3330.3999999999996,2626.1,743.7
